id,pool_id,timeframe,timestamp,datetime,open_price,high_price,low_price,close_price,volume_usd,metadata_json
102188,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,15m,1759640400,2025-10-04 23:00:00-06,0.00002913,0.00003156,0.00002913,0.00003107,544.52,{}
102189,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,15m,1759642200,2025-10-04 23:30:00-06,0.00003107,0.00003231,0.00003107,0.00003227,474.74,{}
102190,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,15m,1759643100,2025-10-04 23:45:00-06,0.00003227,0.00003244,0.00003227,0.00003244,51.17,{}
102191,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,15m,1759644000,2025-10-05 00:00:00-06,0.00003244,0.00003315,0.00003244,0.00003315,190.98,{}
102192,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,15m,1759651200,2025-10-05 02:00:00-06,0.00003315,0.00003346,0.00003315,0.00003346,17.88,{}
102193,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,15m,1759653000,2025-10-05 02:30:00-06,0.00003346,0.00003346,0.00003319,0.00003319,12.74,{}
105382,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,15m,1759656600,2025-10-05 03:30:00-06,0.00003319,0.00003319,0.00003275,0.00003275,52.50,{}
105383,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,15m,1759657500,2025-10-05 03:45:00-06,0.00003275,0.00003311,0.00003275,0.00003311,21.56,{}
111767,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,15m,1759663800,2025-10-05 05:30:00-06,0.00003311,0.00003311,0.00003051,0.00003051,446.09,{}
114962,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,15m,1759666500,2025-10-05 06:15:00-06,0.00003051,0.00003051,0.00003018,0.00003018,10.83,{}
114963,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,15m,1759667400,2025-10-05 06:30:00-06,0.00003018,0.00003018,0.00002963,0.00002963,226.99,{}
114964,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,15m,1759668300,2025-10-05 06:45:00-06,0.00002963,0.00002963,0.00002901,0.00002942,4.30,{}
745,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1d,1758758400,2025-09-24 18:00:00-06,0.00008559,0.00067175,0.00008344,0.00023948,1998852.41,{}
746,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1d,1758844800,2025-09-25 18:00:00-06,0.00023948,0.00058753,0.00009505,0.00011826,467162.18,{}
747,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1d,1758931200,2025-09-26 18:00:00-06,0.00011826,0.00016481,0.00007361,0.00012407,167934.50,{}
748,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1d,1759017600,2025-09-27 18:00:00-06,0.00012407,0.00013201,0.00006218,0.00006671,112532.00,{}
749,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1d,1759104000,2025-09-28 18:00:00-06,0.00006671,0.00010048,0.00005585,0.00005962,77774.12,{}
750,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1d,1759190400,2025-09-29 18:00:00-06,0.00005962,0.00006438,0.00003696,0.00004158,28727.55,{}
751,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1d,1759276800,2025-09-30 18:00:00-06,0.00004158,0.00004160,0.00001932,0.00002406,24999.71,{}
752,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1d,1759363200,2025-10-01 18:00:00-06,0.00002406,0.00005933,0.00002105,0.00004931,28602.97,{}
753,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1d,1759449600,2025-10-02 18:00:00-06,0.00004931,0.00006687,0.00002861,0.00002912,27552.26,{}
40091,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1d,1759536000,2025-10-03 18:00:00-06,0.00002912,0.00003644,0.00002538,0.00002778,17039.32,{}
95856,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1d,1759622400,2025-10-04 18:00:00-06,0.00002778,0.00003346,0.00002778,0.00002942,2494.04,{}
754,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758787200,2025-09-25 02:00:00-06,0.00008559,0.00013759,0.00008344,0.00010436,116045.21,{}
755,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758790800,2025-09-25 03:00:00-06,0.00010436,0.00040502,0.00009527,0.00022593,215785.02,{}
756,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758794400,2025-09-25 04:00:00-06,0.00022593,0.00044783,0.00019550,0.00041330,244414.58,{}
757,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758798000,2025-09-25 05:00:00-06,0.00041330,0.00044778,0.00030403,0.00035785,134498.57,{}
758,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758801600,2025-09-25 06:00:00-06,0.00035785,0.00045757,0.00029429,0.00039336,83652.75,{}
759,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758805200,2025-09-25 07:00:00-06,0.00039336,0.00066662,0.00032177,0.00060434,189583.95,{}
760,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758808800,2025-09-25 08:00:00-06,0.00060434,0.00067175,0.00035100,0.00051262,270597.58,{}
761,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758812400,2025-09-25 09:00:00-06,0.00051262,0.00051262,0.00034535,0.00041835,106344.41,{}
762,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758816000,2025-09-25 10:00:00-06,0.00041835,0.00052535,0.00030933,0.00033675,161058.19,{}
763,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758819600,2025-09-25 11:00:00-06,0.00033675,0.00034502,0.00017011,0.00020379,181766.73,{}
764,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758823200,2025-09-25 12:00:00-06,0.00020379,0.00025083,0.00014592,0.00022859,79967.59,{}
765,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758826800,2025-09-25 13:00:00-06,0.00022859,0.00022859,0.00016870,0.00020847,40650.25,{}
766,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758830400,2025-09-25 14:00:00-06,0.00020847,0.00030379,0.00020545,0.00025203,62793.85,{}
767,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758834000,2025-09-25 15:00:00-06,0.00025203,0.00029917,0.00020116,0.00024311,36076.72,{}
768,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758837600,2025-09-25 16:00:00-06,0.00024311,0.00028543,0.00018465,0.00025775,38840.51,{}
769,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758841200,2025-09-25 17:00:00-06,0.00025775,0.00030508,0.00022499,0.00023948,36776.51,{}
770,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758844800,2025-09-25 18:00:00-06,0.00023948,0.00024850,0.00019808,0.00022551,27835.94,{}
771,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758848400,2025-09-25 19:00:00-06,0.00022551,0.00025680,0.00018294,0.00021564,29495.06,{}
772,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758852000,2025-09-25 20:00:00-06,0.00021564,0.00021972,0.00015456,0.00017098,32030.24,{}
773,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758855600,2025-09-25 21:00:00-06,0.00017098,0.00019216,0.00011593,0.00014198,37104.45,{}
774,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758859200,2025-09-25 22:00:00-06,0.00014198,0.00026482,0.00013941,0.00019109,36938.03,{}
775,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758862800,2025-09-25 23:00:00-06,0.00019109,0.00021866,0.00017533,0.00019268,10914.29,{}
776,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758866400,2025-09-26 00:00:00-06,0.00019268,0.00026117,0.00018723,0.00024857,17922.92,{}
777,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758870000,2025-09-26 01:00:00-06,0.00024857,0.00058753,0.00022540,0.00024631,17577.61,{}
778,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758873600,2025-09-26 02:00:00-06,0.00024631,0.00026607,0.00019725,0.00020161,10696.72,{}
779,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758877200,2025-09-26 03:00:00-06,0.00020161,0.00020170,0.00015536,0.00019179,18864.93,{}
780,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758880800,2025-09-26 04:00:00-06,0.00019179,0.00026655,0.00016784,0.00024225,31639.20,{}
781,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758884400,2025-09-26 05:00:00-06,0.00024225,0.00025379,0.00019317,0.00023160,15688.29,{}
782,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758888000,2025-09-26 06:00:00-06,0.00023160,0.00024897,0.00019206,0.00019500,15554.23,{}
783,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758891600,2025-09-26 07:00:00-06,0.00019500,0.00019788,0.00014898,0.00017724,16902.97,{}
784,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758895200,2025-09-26 08:00:00-06,0.00017724,0.00018001,0.00012994,0.00014989,21614.63,{}
785,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758898800,2025-09-26 09:00:00-06,0.00014989,0.00017335,0.00012643,0.00015940,13442.32,{}
786,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758902400,2025-09-26 10:00:00-06,0.00015940,0.00016352,0.00013278,0.00015076,9357.74,{}
787,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758906000,2025-09-26 11:00:00-06,0.00015076,0.00016397,0.00013765,0.00015857,7844.92,{}
788,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758909600,2025-09-26 12:00:00-06,0.00015857,0.00015970,0.00009818,0.00012632,28930.56,{}
789,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758913200,2025-09-26 13:00:00-06,0.00012632,0.00016660,0.00010249,0.00015253,23925.45,{}
790,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758916800,2025-09-26 14:00:00-06,0.00015253,0.00015432,0.00010731,0.00012372,14798.74,{}
791,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758920400,2025-09-26 15:00:00-06,0.00012372,0.00012660,0.00009505,0.00012177,12236.62,{}
792,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758924000,2025-09-26 16:00:00-06,0.00012177,0.00013291,0.00010652,0.00012883,6070.74,{}
793,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758927600,2025-09-26 17:00:00-06,0.00012883,0.00014507,0.00011796,0.00011826,9775.58,{}
794,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758931200,2025-09-26 18:00:00-06,0.00011826,0.00012309,0.00010485,0.00010692,7079.72,{}
795,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758934800,2025-09-26 19:00:00-06,0.00010692,0.00012047,0.00008813,0.00009079,9628.05,{}
796,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758938400,2025-09-26 20:00:00-06,0.00009079,0.00009259,0.00008091,0.00008417,5651.78,{}
797,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758942000,2025-09-26 21:00:00-06,0.00008417,0.00009017,0.00008094,0.00008625,4447.37,{}
798,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758945600,2025-09-26 22:00:00-06,0.00008625,0.00009961,0.00008451,0.00009460,4776.50,{}
799,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758949200,2025-09-26 23:00:00-06,0.00009460,0.00009884,0.00009019,0.00009019,2599.96,{}
800,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758952800,2025-09-27 00:00:00-06,0.00009019,0.00010146,0.00008786,0.00009892,3257.51,{}
801,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758956400,2025-09-27 01:00:00-06,0.00009892,0.00009892,0.00007999,0.00008776,4446.70,{}
802,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758960000,2025-09-27 02:00:00-06,0.00008776,0.00008784,0.00007361,0.00007974,4241.74,{}
803,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758963600,2025-09-27 03:00:00-06,0.00007974,0.00009857,0.00007974,0.00008770,5880.58,{}
804,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758967200,2025-09-27 04:00:00-06,0.00008770,0.00009674,0.00008617,0.00008953,2716.91,{}
805,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758970800,2025-09-27 05:00:00-06,0.00008953,0.00013578,0.00008953,0.00011316,13728.96,{}
806,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758974400,2025-09-27 06:00:00-06,0.00011316,0.00012466,0.00009548,0.00012026,9317.38,{}
807,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758978000,2025-09-27 07:00:00-06,0.00012026,0.00012319,0.00009889,0.00009889,4586.11,{}
808,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758981600,2025-09-27 08:00:00-06,0.00009889,0.00011023,0.00009708,0.00010282,4858.91,{}
809,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758985200,2025-09-27 09:00:00-06,0.00010282,0.00013456,0.00010282,0.00013242,6095.39,{}
810,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758988800,2025-09-27 10:00:00-06,0.00013242,0.00013242,0.00011689,0.00012179,2364.40,{}
811,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758992400,2025-09-27 11:00:00-06,0.00012179,0.00012179,0.00008569,0.00009111,10389.76,{}
812,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758996000,2025-09-27 12:00:00-06,0.00009111,0.00009772,0.00008846,0.00009280,3263.01,{}
813,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1758999600,2025-09-27 13:00:00-06,0.00009280,0.00009948,0.00008561,0.00009668,3392.19,{}
814,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759003200,2025-09-27 14:00:00-06,0.00009668,0.00009930,0.00008008,0.00008307,5138.49,{}
815,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759006800,2025-09-27 15:00:00-06,0.00008307,0.00013536,0.00008307,0.00012233,14510.68,{}
816,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759010400,2025-09-27 16:00:00-06,0.00012233,0.00016481,0.00011475,0.00014534,23980.76,{}
817,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759014000,2025-09-27 17:00:00-06,0.00014534,0.00015889,0.00012221,0.00012407,11581.65,{}
818,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759017600,2025-09-27 18:00:00-06,0.00012407,0.00013201,0.00010358,0.00010960,6023.37,{}
819,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759021200,2025-09-27 19:00:00-06,0.00010960,0.00012667,0.00010065,0.00012385,9085.97,{}
820,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759024800,2025-09-27 20:00:00-06,0.00012385,0.00013171,0.00011553,0.00013171,4653.18,{}
821,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759028400,2025-09-27 21:00:00-06,0.00013171,0.00013171,0.00010361,0.00010817,5204.66,{}
822,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759032000,2025-09-27 22:00:00-06,0.00010817,0.00010835,0.00009593,0.00010253,2577.89,{}
823,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759035600,2025-09-27 23:00:00-06,0.00010253,0.00010385,0.00009778,0.00009833,2054.15,{}
824,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759039200,2025-09-28 00:00:00-06,0.00009833,0.00010452,0.00009833,0.00010297,2251.78,{}
825,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759042800,2025-09-28 01:00:00-06,0.00010297,0.00012274,0.00010140,0.00010689,6691.90,{}
826,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759046400,2025-09-28 02:00:00-06,0.00010689,0.00010743,0.00009626,0.00010288,3011.76,{}
827,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759050000,2025-09-28 03:00:00-06,0.00010288,0.00012104,0.00010079,0.00011138,3994.04,{}
828,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759053600,2025-09-28 04:00:00-06,0.00011138,0.00011138,0.00009804,0.00010940,4428.31,{}
829,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759057200,2025-09-28 05:00:00-06,0.00010940,0.00011852,0.00010826,0.00011277,3279.10,{}
830,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759060800,2025-09-28 06:00:00-06,0.00011277,0.00011325,0.00010135,0.00010580,5354.24,{}
831,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759064400,2025-09-28 07:00:00-06,0.00010580,0.00011582,0.00010580,0.00011106,2531.81,{}
832,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759068000,2025-09-28 08:00:00-06,0.00011106,0.00011672,0.00011071,0.00011292,1845.36,{}
833,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759071600,2025-09-28 09:00:00-06,0.00011292,0.00011292,0.00009703,0.00010866,4987.93,{}
834,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1h,1759075200,2025-09-28 10:00:00-06,0.00010866,0.00011100,0.00009689,0.00009797,2584.29,{}
968,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759176300,2025-09-29 14:05:00-06,0.00009626,0.00009628,0.00009626,0.00009628,591.67,{}
969,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759176480,2025-09-29 14:08:00-06,0.00009628,0.00009628,0.00008409,0.00008409,1460.56,{}
970,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759176540,2025-09-29 14:09:00-06,0.00008409,0.00008482,0.00008108,0.00008293,1095.19,{}
